head,tail
32537,79601
32537,109371
32540,47198
32540,47202
32540,63466
32540,64460
32540,79547
32540,79601
32540,109371
32554,32555
32563,32564
32596,32597
32608,32609
32654,32655
32657,32658
32657,32659
32658,32659
32668,32669
32668,38696
32668,42007
32668,42008
32668,42009
32668,42010
32668,46691
32669,38696
32669,42007
32669,42008
32669,42009
32669,42010
32669,46691
32689,32690
32719,37789
32719,76112
32719,107853
32719,124953
32725,42955
32725,67491
32748,33772
32748,33773
32750,32751
32767,32768
32805,34588
32805,63241
32805,63242
32810,32811
32810,32812
32810,32813
32811,32812
32811,32813
32812,32813
32883,32892
32910,32911
32942,32943
32992,32993
32992,32994
32993,32994
33018,33019
33023,33024
33029,110167
33029,132292
33102,33110
33104,33105
33104,33106
33105,33106
33118,33119
33127,33128
33129,33130
33129,33131
33129,33132
33130,33131
33130,33132
33131,33132
33138,47154
33138,47155
33139,33140
33139,52553
33140,52553
33144,33145
33150,36625
33150,36626
33162,33873
33162,50713
33162,52001
33162,58472
33162,59484
33162,60260
33162,60298
33162,60481
33162,60624
33162,62575
33162,65066
33162,68209
33162,72376
33162,74375
33162,74735
33162,74761
33162,74765
33162,75105
33162,75205
33162,75656
33162,76476
33162,76851
33162,77111
33162,77847
33162,77862
33162,81252
33162,81885
33162,81901
33162,85162
33162,85910
33162,85915
33162,86362
33162,86369
33162,86618
33162,87088
33162,97728
33162,98931
33162,100811
33162,100817
33162,107017
33162,108630
33162,109754
33162,110342
33162,110582
33162,111084
33162,111660
33162,113148
33162,114554
33162,114599
33162,116110
33162,116353
33162,117250
33162,118641
33162,118889
33162,119298
33162,119315
33162,120656
33162,120670
33162,120903
33162,120908
33162,122285
33162,122476
33162,124257
33162,125146
33162,139466
33162,141606
33259,33260
33284,33285
33288,33289
33288,57804
33288,57829
33289,57804
33289,57829
33301,33302
33304,33352
33305,37559
33307,33308
33307,33309
33307,33310
33308,33309
33308,33310
33309,33310
33318,33319
33318,33328
33319,33328
33324,33413
33324,33414
33324,33415
33324,33416
33327,33627
33329,33332
33373,39019
33373,40303
33373,40312
33373,64250
33373,68378
33373,85910
33373,85915
33394,33395
33394,34462
33394,34683
33394,36136
33394,37765
33394,37766
33394,40187
33394,40593
33394,40859
33394,43780
33394,43790
33394,46523
33394,48977
33394,49678
33394,49998
33394,52826
33394,61313
33394,61317
33394,61345
33394,61346
33394,61347
33394,61348
33394,61349
33394,61350
33394,61351
33394,61352
33394,61353
33394,61354
33394,61355
33394,61363
33394,61364
33394,61365
33394,61366
33394,61368
33394,61391
33394,61983
33394,62009
33394,62140
33394,65394
33394,65395
33394,65410
33394,65411
33394,66696
33394,66698
33394,66703
33394,66704
33394,66705
33394,66706
33394,66707
33394,66708
33394,66709
33394,66711
33394,66712
33394,66713
33394,66714
33394,66715
33394,66716
33394,66717
33394,66718
33394,66719
33394,66720
33394,66722
33394,66723
33394,66724
33394,66725
33394,66726
33394,66728
33394,66729
33394,66730
33394,66731
33394,66733
33394,66734
33394,66736
33394,66737
33394,66738
33394,66739
33394,67546
33394,67547
33394,67548
33394,67549
33394,67550
33394,67551
33394,67552
33394,67553
33394,67554
33394,67556
33394,67557
33394,67558
33394,67559
33394,67560
33394,67561
33394,67562
33394,67563
33394,67564
33394,67565
33394,67566
33394,67568
33394,67569
33394,67570
33394,67575
33394,67601
33394,68715
33394,68724
33394,70686
33394,74009
33394,75557
33394,75575
33394,76154
33394,76166
33394,76239
33394,76245
33394,76255
33394,79309
33394,79368
33394,79386
33394,82570
33394,82578
33394,84617
33394,84682
33394,86686
33394,86770
33394,90311
33394,124835
33395,40187
33395,40859
33395,43780
33395,43790
33395,46523
33395,48977
33395,49678
33395,49998
33395,52826
33396,38426
33396,38427
33396,62575
33396,94062
33408,33409
33408,36570
33409,36570
33411,33412
33413,33414
33413,33415
33413,33416
33414,33415
33414,33416
33415,33416
33419,33420
33421,33422
33423,33424
33423,33425
33424,33425
33426,33427
33426,33428
33427,33428
33430,33431
33442,33443
33442,38922
33442,38923
33443,38922
33443,38923
33531,33532
33531,39854
33531,39855
33532,39854
33532,39855
33560,33561
33598,33599
33610,34636
33610,34637
33610,34638
33634,33635
33634,37676
33635,37676
33647,35718
33647,35719
33653,33654
33675,47816
33675,54856
33675,57784
33675,58313
33675,69672
33675,78867
33675,97954
33675,110694
33675,132331
33675,132337
33679,33680
33742,33743
33742,33744
33742,33745
33743,33744
33743,33745
33744,33745
33746,33747
33746,33748
33746,33749
33747,33748
33747,33749
33748,33749
33772,33773
33839,33840
33839,33841
33839,69912
33839,69913
33840,33841
33840,69912
33840,69913
33841,69912
33841,69913
33847,33848
33922,33927
33922,54098
33922,54099
33927,54098
33927,54099
33946,33947
33988,35414
33988,35945
33988,39109
33988,41420
33988,43231
33988,66461
33988,67287
33988,74197
33988,74375
33988,75656
33988,76414
33988,76468
33988,76476
33988,76982
33988,77862
33988,79467
33988,88803
33988,88955
33988,88964
33988,120415
33988,120743
33988,136205
34019,34020
34030,34031
34058,37844
34058,40406
34058,42753
34058,42794
34058,44036
34058,44473
34058,48055
34058,49225
34058,50995
34058,59394
34058,59404
34058,66348
34058,66369
34058,69082
34058,72644
34058,75656
34058,76524
34058,76750
34058,76755
34058,76851
34058,77166
34058,77182
34058,77274
34058,77295
34058,77306
34058,77307
34058,77469
34058,78978
34058,79005
34058,79013
34058,79105
34058,80142
34058,80170
34058,80205
34058,80225
34058,81469
34058,85339
34058,85377
34058,85394
34058,85432
34058,85435
34058,88009
34058,88081
34058,90706
34058,90715
34058,97197
34058,97203
34058,102465
34058,102466
34058,102479
34058,102516
34058,106450
34058,121612
34058,121673
34058,121701
34058,121802
34058,121883
34086,34106
34092,34093
34092,34094
34092,34727
34093,34094
34093,34727
34094,34727
34108,34109
34108,36527
34108,36534
34109,36527
34109,36534
34149,38217
34149,38901
34154,34155
34168,34229
34179,41911
34179,76312
34179,86646
34196,34197
34196,34198
34197,34198
34205,34206
34213,34214
34265,58810
34265,66535
34265,73531
34265,73616
34265,75622
34265,75656
34265,77111
34265,78355
34265,80361
34265,81384
34265,85107
34265,85618
34265,87099
34265,87150
34265,91632
34265,91633
34265,92779
34265,98587
34265,110582
34265,114443
34265,118874
34265,122438
34265,138646
34265,138670
34265,138694
34265,141486
34265,141820
34304,38905
34351,34838
34352,102773
34352,102774
34356,34357
34356,34358
34356,34359
34357,34358
34357,34359
34358,34359
34437,38677
34437,46952
34461,43489
34461,43910
34461,52812
34461,52855
34461,54374
34461,70653
34461,75522
34461,76263
34461,79319
34461,80883
34461,92842
34461,92859
34461,92913
34461,108000
34461,109920
34461,109972
34461,124813
34461,124879
34461,124907
34461,127123
34462,34683
34462,36136
34462,37765
34462,37766
34462,40593
34462,61313
34462,61317
34462,61345
34462,61346
34462,61347
34462,61348
34462,61349
34462,61350
34462,61351
34462,61352
34462,61353
34462,61354
34462,61355
34462,61363
34462,61364
34462,61365
34462,61366
34462,61368
34462,61391
34462,61983
34462,62009
34462,62140
34462,65394
34462,65395
34462,65410
34462,65411
34462,66696
34462,66698
34462,66703
34462,66704
34462,66705
34462,66706
34462,66707
34462,66708
34462,66709
34462,66711
34462,66712
34462,66713
34462,66714
34462,66715
34462,66716
34462,66717
34462,66718
34462,66719
34462,66720
34462,66722
34462,66723
34462,66724
34462,66725
34462,66726
34462,66728
34462,66729
34462,66730
34462,66731
34462,66733
34462,66734
34462,66736
34462,66737
34462,66738
34462,66739
34462,67546
34462,67547
34462,67548
34462,67549
34462,67550
34462,67551
34462,67552
34462,67553
34462,67554
34462,67556
34462,67557
34462,67558
34462,67559
34462,67560
34462,67561
34462,67562
34462,67563
34462,67564
34462,67565
34462,67566
34462,67568
34462,67569
34462,67570
34462,67575
34462,67601
34462,68715
34462,68724
34462,70686
34462,74009
34462,75557
34462,75575
34462,76154
34462,76166
34462,76239
34462,76245
34462,76255
34462,79309
34462,79368
34462,79386
34462,82570
34462,82578
34462,84617
34462,84682
34462,86686
34462,86770
34462,90311
34462,124835
34506,34507
34515,34516
34521,34522
34548,34763
34548,42390
34548,42410
34588,63241
34588,63242
34595,34870
34616,34617
34636,34637
34636,34638
34637,34638
34683,36136
34683,37765
34683,37766
34683,40593
34683,61313
34683,61317
34683,61345
34683,61346
34683,61347
34683,61348
34683,61349
34683,61350
34683,61351
34683,61352
34683,61353
34683,61354
34683,61355
34683,61363
34683,61364
34683,61365
34683,61366
34683,61368
34683,61391
34683,61983
34683,62009
34683,62140
34683,65394
34683,65395
34683,65410
34683,65411
34683,66696
34683,66698
34683,66703
34683,66704
34683,66705
34683,66706
34683,66707
34683,66708
34683,66709
34683,66711
34683,66712
34683,66713
34683,66714
34683,66715
34683,66716
34683,66717
34683,66718
34683,66719
34683,66720
34683,66722
34683,66723
34683,66724
34683,66725
34683,66726
34683,66728
34683,66729
34683,66730
34683,66731
34683,66733
34683,66734
34683,66736
34683,66737
34683,66738
34683,66739
34683,67546
34683,67547
34683,67548
34683,67549
34683,67550
34683,67551
34683,67552
34683,67553
34683,67554
34683,67556
34683,67557
34683,67558
34683,67559
34683,67560
34683,67561
34683,67562
34683,67563
34683,67564
34683,67565
34683,67566
34683,67568
34683,67569
34683,67570
34683,67575
34683,67601
34683,68715
34683,68724
34683,70686
34683,74009
34683,75557
34683,75575
34683,76154
34683,76166
34683,76239
34683,76245
34683,76255
34683,79309
34683,79368
34683,79386
34683,82570
34683,82578
34683,84617
34683,84682
34683,86686
34683,86770
34683,90311
34683,124835
34749,34750
34752,34753
34763,42390
34763,42410
34768,34769
34785,34786
34787,34788
34793,37378
34794,34795
34820,46784
34820,57483
34820,57605
34820,59830
34820,68397
34820,72762
34820,77570
34820,81352
34820,92247
34820,92252
34820,94826
34820,133205
34833,38101
34840,34841
34840,34842
34840,34843
34840,34941
34841,34842
34841,34843
34841,34941
34842,34843
34842,34941
34843,34941
34867,34868
34884,34885
34899,36250
34904,34990
34904,41676
34927,36100
34931,34932
34990,41676
34997,35108
35010,35011
35018,35019
35018,35020
35019,35020
35049,35050
35060,35092
35060,44098
35060,62492
35060,108547
35084,35085
35084,35807
35084,39711
35084,44299
35084,64477
35084,137414
35085,35807
35085,39711
35085,44299
35085,64477
35085,137414
35092,44098
35092,62492
35092,108547
35102,35580
35106,35107
35126,37401
35131,36068
35131,37622
35131,40635
35131,44009
35131,46596
35131,47109
35131,50195
35131,50206
35131,50209
35131,52046
35131,55853
35131,59996
35131,66791
35155,35156
35162,35163
35162,35164
35163,35164
35178,35179
35178,35180
35179,35180
35226,44797
35226,46213
35226,49729
35226,54036
35226,56345
35226,56346
35226,57288
35226,59078
35226,59079
35226,59773
35226,61518
35226,65658
35226,74251
35226,74262
35226,74271
35226,76737
35226,76787
35226,76822
35226,77804
35226,78829
35226,78830
35226,78831
35226,80763
35226,81409
35226,81453
35226,81464
35226,81623
35226,81632
35226,81788
35226,83592
35226,83843
35226,84617
35226,84682
35226,87701
35226,90051
35226,90116
35226,90120
35226,90150
35226,90970
35226,95109
35275,55142
35275,55143
35275,55149
35275,55165
35275,55166
35275,59272
35275,59276
35275,85876
35275,112764
35275,113482
35275,113483
35280,35281
35280,35282
35281,35282
35283,35284
35293,35294
35299,35300
35302,35303
35335,73269
35335,73270
35335,92269
35335,107464
35414,35945
35414,39109
35414,41420
35414,43231
35414,66461
35414,67287
35414,74197
35414,74375
35414,75656
35414,76414
35414,76468
35414,76476
35414,76982
35414,77862
35414,79467
35414,88803
35414,88955
35414,88964
35414,120415
35414,120743
35414,136205
35463,35464
35465,35466
35525,35527
35594,35595
35603,35604
35605,35606
35613,69575
35613,69661
35613,69662
35613,69663
35616,35617
35667,35668
35669,35670
35685,35686
35718,35719
35729,35730
35733,35734
35807,39711
35807,44299
35807,64477
35807,137414
35828,36502
35828,41840
35828,44262
35828,44268
35828,65127
35828,74160
35828,74162
35828,78544
35828,87181
35828,126892
35882,35883
35901,36103
35901,37621
35901,40080
35901,40088
35901,40089
35901,40545
35901,42860
35901,42868
35901,45368
35901,50552
35901,51170
35901,51185
35901,53107
35901,56149
35901,56157
35901,56168
35901,56174
35901,56179
35901,56182
35901,59200
35901,59201
35901,59206
35901,59222
35901,60080
35901,60093
35901,63503
35901,66461
35901,66475
35901,66476
35901,66518
35901,66519
35901,74735
35901,74747
35901,74761
35901,74764
35901,74765
35901,76451
35901,76458
35901,76466
35901,76468
35901,76476
35901,77847
35901,77862
35901,77892
35901,80324
35901,80337
35901,80361
35901,85508
35901,85516
35901,85527
35901,85545
35901,86323
35901,86331
35901,86362
35901,88620
35901,88640
35901,88653
35901,91952
35901,91953
35901,91955
35901,91965
35901,92728
35901,105208
35901,107173
35901,122239
35901,122285
35901,128411
35901,128445
35901,141728
35901,141749
35945,39109
35945,41420
35945,52780
35945,55439
35945,55519
35945,56465
35945,56467
35945,56469
35945,58879
35945,65551
35945,66461
35945,67287
35945,74197
35945,74375
35945,75656
35945,76414
35945,76468
35945,76476
35945,76982
35945,77862
35945,79467
35945,88803
35945,88955
35945,88964
